timestamp,memory_working_set_bytes,memory_usage_bytes,memory_rss_bytes,memory_cache_bytes,cpu_throttled_rate,cpu_periods_rate,cpu_usage_rate,fs_reads_bytes_rate,fs_writes_bytes_rate,fs_reads_total_rate,fs_writes_total_rate,datetime,memory_working_set_bytes_mb,memory_usage_bytes_mb,memory_rss_bytes_mb,memory_cache_bytes_mb,memory_usage_percent,memory_rss_percent,cpu_usage_percent,cpu_throttling_percent,fs_total_io_bytes_rate,fs_total_io_mbps,fs_total_iops,hour,minute,time_period,memory_usage_percent_ma_5,memory_usage_percent_std_5,memory_usage_percent_max_5,memory_usage_percent_min_5,memory_usage_percent_ma_10,memory_usage_percent_std_10,memory_usage_percent_max_10,memory_usage_percent_min_10,memory_usage_percent_ma_30,memory_usage_percent_std_30,memory_usage_percent_max_30,memory_usage_percent_min_30,memory_usage_percent_ma_60,memory_usage_percent_std_60,memory_usage_percent_max_60,memory_usage_percent_min_60,cpu_usage_percent_ma_5,cpu_usage_percent_std_5,cpu_usage_percent_max_5,cpu_usage_percent_min_5,cpu_usage_percent_ma_10,cpu_usage_percent_std_10,cpu_usage_percent_max_10,cpu_usage_percent_min_10,cpu_usage_percent_ma_30,cpu_usage_percent_std_30,cpu_usage_percent_max_30,cpu_usage_percent_min_30,cpu_usage_percent_ma_60,cpu_usage_percent_std_60,cpu_usage_percent_max_60,cpu_usage_percent_min_60,fs_total_io_bytes_rate_ma_5,fs_total_io_bytes_rate_std_5,fs_total_io_bytes_rate_max_5,fs_total_io_bytes_rate_min_5,fs_total_io_bytes_rate_ma_10,fs_total_io_bytes_rate_std_10,fs_total_io_bytes_rate_max_10,fs_total_io_bytes_rate_min_10,fs_total_io_bytes_rate_ma_30,fs_total_io_bytes_rate_std_30,fs_total_io_bytes_rate_max_30,fs_total_io_bytes_rate_min_30,fs_total_io_bytes_rate_ma_60,fs_total_io_bytes_rate_std_60,fs_total_io_bytes_rate_max_60,fs_total_io_bytes_rate_min_60,memory_usage_percent_diff_1,memory_usage_percent_pct_change_1,memory_usage_percent_lag_1,memory_usage_percent_diff_5,memory_usage_percent_pct_change_5,memory_usage_percent_lag_5,memory_usage_percent_diff_10,memory_usage_percent_pct_change_10,memory_usage_percent_lag_10,memory_usage_percent_diff_30,memory_usage_percent_pct_change_30,cpu_usage_percent_diff_1,cpu_usage_percent_pct_change_1,cpu_usage_percent_lag_1,cpu_usage_percent_diff_5,cpu_usage_percent_pct_change_5,cpu_usage_percent_lag_5,cpu_usage_percent_diff_10,cpu_usage_percent_pct_change_10,cpu_usage_percent_lag_10,cpu_usage_percent_diff_30,cpu_usage_percent_pct_change_30,memory_usage_percent_zscore,memory_usage_percent_iqr_score,memory_usage_percent_modified_zscore,cpu_usage_percent_zscore,cpu_usage_percent_iqr_score
1759154606.000000,44871680.000000,45813760.000000,12222464.000000,30048256.000000,0.000000,0.064019,0.000173,36186.872809,0.000000,0.576175,0.000000,2025-09-29 14:03:26,42.792969,43.691406,11.656250,28.656250,8.358002,2.276611,0.017332,0.000000,36186.872809,0.034510,0.576175,14,3,afternoon,8.214111,0.270892,8.358002,7.730103,8.063965,0.365910,8.426666,7.318878,7.640254,0.575493,8.432770,6.546021,7.501691,0.628834,8.432770,6.430054,0.018864,0.003235,0.021546,0.015033,0.016096,0.006071,0.023903,0.006961,0.033806,0.019960,0.078720,0.006961,0.037013,0.025678,0.102808,0.006961,28214.037302,10277.913936,36186.872809,13115.853759,23658.472136,13857.384183,44372.328525,8165.865683,146713.521524,143400.338994,517335.142733,8165.865683,172696.988124,180069.595805,518260.753673,3977.342612,0.030518,0.366468,8.327484,0.627899,8.122779,7.730103,1.039124,14.197853,7.318878,1.483917,21.587125,0.000000,-19.558605,0.020829,0.004689,37.083778,0.012643,-0.044645,-72.035347,0.061977,-0.056716,-76.593843,0.659715,1.070481,0.629085,-0.237271,0.086112
1759154636.000000,44756992.000000,45522944.000000,12222464.000000,29761536.000000,0.000000,0.051125,0.000102,2041.738235,0.000000,0.063907,0.000000,2025-09-29 14:03:56,42.683594,43.414062,11.656250,28.382812,8.336639,2.276611,0.010151,0.000000,2041.738235,0.001947,0.063907,14,3,afternoon,8.335419,0.013232,8.358002,8.327484,8.165741,0.262600,8.426666,7.730103,7.683029,0.578053,8.432770,6.546021,7.529322,0.628485,8.432770,6.430054,0.017644,0.005376,0.021546,0.010151,0.015435,0.006015,0.023903,0.006961,0.032803,0.020455,0.078720,0.006961,0.035359,0.024310,0.102808,0.006961,25445.508421,15740.411136,36186.872809,2041.738235,21256.612814,14830.511225,44372.328525,2041.738235,138988.103479,145428.879342,517335.142733,2041.738235,163804.061264,175857.154011,518260.753673,2041.738235,-0.021362,-0.255591,8.358002,0.606537,7.846427,7.730103,1.017761,13.905973,7.318878,1.283264,18.193618,-0.007181,-41.431378,0.017332,-0.004883,-32.477661,0.015033,-0.000114,-83.621488,0.020368,-0.027097,-72.747923,0.642481,1.053208,0.597687,-0.259810,-0.081981
1759154666.000000,44756992.000000,45522944.000000,12222464.000000,29761536.000000,0.000000,0.071521,0.000142,2856.243742,0.000000,0.089401,0.000000,2025-09-29 14:04:26,42.683594,43.414062,11.656250,28.382812,8.336639,2.276611,0.014200,0.000000,2856.243742,0.002724,0.089401,14,4,afternoon,8.337250,0.012471,8.358002,8.327484,8.156738,0.254065,8.358002,7.730103,7.725805,0.577332,8.432770,6.546021,7.556953,0.626899,8.432770,6.430054,0.015807,0.004825,0.021546,0.010151,0.014357,0.005109,0.021546,0.006961,0.031949,0.020741,0.078720,0.006961,0.033777,0.022668,0.079760,0.006961,18215.391527,18297.304132,36186.872809,2041.738235,16643.714504,13097.138511,36186.872809,2041.738235,131292.852304,146981.066465,517335.142733,2041.738235,154925.679146,171058.054236,518260.753673,2041.738235,0.000000,0.000000,8.336639,0.009155,0.109940,8.327484,-0.090027,-1.068357,8.426666,1.283264,18.193618,0.004049,39.892749,0.010151,-0.007345,-34.091746,0.021546,-0.009703,-40.592659,0.023903,-0.023048,-61.876320,0.642481,1.053208,0.597687,-0.247099,0.012812
1759154696.000000,45027328.000000,45289472.000000,12222464.000000,29528064.000000,0.000000,0.068020,0.000152,8323.504404,0.000000,0.314594,0.000000,2025-09-29 14:04:56,42.941406,43.191406,11.656250,28.160156,8.386993,2.276611,0.015169,0.000000,8323.504404,0.007938,0.314594,14,4,afternoon,8.349152,0.023942,8.386993,8.327484,8.190765,0.260401,8.386993,7.730103,7.768555,0.577222,8.432770,6.546021,7.589569,0.618122,8.432770,6.430054,0.014213,0.003008,0.017332,0.010151,0.015269,0.004290,0.021546,0.009801,0.031429,0.020987,0.078720,0.006961,0.032623,0.021917,0.079760,0.006961,12352.089798,16132.790864,36186.872809,2041.738235,16661.229918,13084.482755,36186.872809,2041.738235,127384.321774,148853.845957,517335.142733,2041.738235,147345.576715,167896.205174,518260.753673,2041.738235,0.050354,0.604008,8.336639,0.059509,0.714613,8.327484,0.340271,4.228691,8.046722,1.282501,18.051976,0.000969,6.823540,0.014200,-0.006376,-29.594470,0.021546,0.008208,117.921332,0.006961,-0.014037,-48.061735,0.683103,1.093924,0.671697,-0.244058,0.035495
1759154726.000000,45027328.000000,45289472.000000,12222464.000000,29528064.000000,0.000000,0.064847,0.000160,13280.591401,0.000000,0.518773,0.000000,2025-09-29 14:05:26,42.941406,43.191406,11.656250,28.160156,8.386993,2.276611,0.016048,0.000000,13280.591401,0.012665,0.518773,14,5,afternoon,8.361053,0.025235,8.386993,8.336639,8.224792,0.261716,8.386993,7.730103,7.811305,0.573827,8.432770,6.546021,7.622185,0.607439,8.432770,6.499481,0.014580,0.002731,0.017332,0.010151,0.015963,0.003769,0.021546,0.010151,0.030942,0.021193,0.078720,0.006961,0.031485,0.021063,0.078720,0.006961,12537.790118,13977.575928,36186.872809,2041.738235,16859.402732,13009.784194,36186.872809,2041.738235,123659.387058,150455.221062,517335.142733,2041.738235,139853.993695,164247.233124,518260.753673,2041.738235,0.000000,0.000000,8.386993,0.059509,0.714613,8.327484,0.340271,4.228691,8.046722,1.282501,18.051976,0.000879,5.791613,0.015169,-0.000793,-25.516854,0.020443,0.006247,63.744726,0.009801,-0.013159,-45.053672,0.683103,1.093924,0.671697,-0.241300,0.056061
1759154756.000000,43581440.000000,44879872.000000,12222464.000000,29118464.000000,0.000000,0.027892,0.000057,971.088742,0.000000,0.027892,0.000000,2025-09-29 14:05:56,41.562500,42.800781,11.656250,27.769531,8.117676,2.276611,0.005737,0.000000,971.088742,0.000926,0.027892,14,5,afternoon,8.312988,0.112048,8.386993,8.117676,8.263550,0.202262,8.386993,7.730103,7.825902,0.575931,8.432770,6.546021,7.639720,0.606284,8.432770,6.499481,0.012261,0.004289,0.016048,0.005737,0.015196,0.005023,0.021546,0.005737,0.029066,0.021096,0.078720,0.005737,0.030294,0.020585,0.078720,0.005737,5494.633305,5195.423333,13280.591401,971.088742,15592.146193,14017.505183,36186.872809,971.088742,112562.825945,147932.370405,517335.142733,971.088742,130616.678250,156963.334739,518260.753673,971.088742,-0.269318,-3.211134,8.386993,-0.240326,-2.875399,8.358002,0.387573,5.013818,7.730103,0.437927,5.702364,-0.010311,-64.248395,0.016048,-0.011594,-66.896497,0.017332,-0.006906,-54.620467,0.012643,-0.050635,-89.822267,0.465838,0.876157,0.275855,-0.273664,-0.185297
1759154786.000000,43581440.000000,44879872.000000,12222464.000000,29118464.000000,0.000000,0.038985,0.000080,1357.296012,0.000000,0.038985,0.000000,2025-09-29 14:06:26,41.562500,42.800781,11.656250,27.769531,8.117676,2.276611,0.008019,0.000000,1357.296012,0.001294,0.038985,14,6,afternoon,8.269196,0.139837,8.386993,8.117676,8.302307,0.099934,8.386993,8.117676,7.840500,0.577646,8.432770,6.546021,7.657255,0.604609,8.432770,6.499481,0.011835,0.004642,0.016048,0.005737,0.014416,0.005566,0.021546,0.005737,0.027276,0.020738,0.078720,0.005737,0.029144,0.019979,0.078720,0.005737,5357.744860,5316.744251,13280.591401,971.088742,14285.639776,14803.124319,36186.872809,971.088742,101480.568805,144473.110692,517335.142733,971.088742,121386.259363,148735.927562,517335.142733,971.088742,0.000000,0.000000,8.117676,-0.218964,-2.626521,8.336639,0.387573,5.013818,7.730103,0.437927,5.702364,0.002282,39.770543,0.005737,-0.002132,-21.000453,0.010151,-0.007014,-46.657658,0.015033,-0.048353,-85.774527,0.465838,0.876157,0.275855,-0.266502,-0.131883
1759154816.000000,44789760.000000,44838912.000000,12222464.000000,29077504.000000,0.000000,0.089160,0.000185,2617.252396,0.000000,0.178319,0.000000,2025-09-29 14:06:56,42.714844,42.761719,11.656250,27.730469,8.342743,2.276611,0.018550,0.000000,2617.252396,0.002496,0.178319,14,6,afternoon,8.270416,0.140598,8.386993,8.117676,8.303833,0.100477,8.386993,8.117676,7.837499,0.574689,8.432770,6.546021,7.678541,0.605906,8.432770,6.499481,0.012705,0.005521,0.018550,0.005737,0.014084,0.005162,0.021546,0.005737,0.026885,0.020802,0.078720,0.005737,0.028958,0.019849,0.078720,0.005737,5309.946591,5345.849919,13280.591401,971.088742,11045.699896,13641.841441,36186.872809,971.088742,100133.141295,145245.854002,517335.142733,971.088742,119302.592575,148239.025738,517335.142733,971.088742,0.225067,2.772556,8.117676,0.006104,0.073213,8.336639,0.015259,0.183234,8.327484,-0.090027,-1.067583,0.010530,131.316271,0.008019,0.004349,30.627790,0.014200,-0.002996,-13.905504,0.021546,-0.010556,-36.267914,0.647405,1.058143,0.606658,-0.233448,0.114624
1759154846.000000,44789760.000000,44838912.000000,12222464.000000,29077504.000000,0.000000,0.089160,0.000185,2617.252396,0.000000,0.178319,0.000000,2025-09-29 14:07:26,42.714844,42.761719,11.656250,27.730469,8.342743,2.276611,0.018550,0.000000,2617.252396,0.002496,0.178319,14,7,afternoon,8.261566,0.132590,8.386993,8.117676,8.305359,0.100990,8.386993,8.117676,7.834498,0.571701,8.426666,6.546021,7.687467,0.611750,8.432770,6.499481,0.013381,0.006077,0.018550,0.005737,0.013751,0.004696,0.018550,0.005737,0.026494,0.020857,0.078720,0.005737,0.028329,0.019594,0.078720,0.005737,4168.696190,5147.068447,13280.591401,971.088742,7805.760015,11377.542034,36186.872809,971.088742,98785.713786,146001.594910,517335.142733,971.088742,114144.519935,147069.234683,517335.142733,971.088742,0.000000,0.000000,8.342743,-0.044250,-0.527608,8.386993,0.015259,0.183234,8.327484,-0.090027,-1.067583,0.000000,0.000000,0.018550,0.003380,22.283712,0.015169,-0.002996,-13.905504,0.021546,-0.010556,-36.267914,0.647405,1.058143,0.606658,-0.233448,0.114624
1759154876.000000,44789760.000000,44838912.000000,12222464.000000,29077504.000000,0.000000,0.083110,0.000208,41662.625212,0.000000,1.042836,0.000000,2025-09-29 14:07:56,42.714844,42.761719,11.656250,27.730469,8.342743,2.276611,0.020829,0.000000,43194.636783,0.041194,1.069157,14,7,afternoon,8.252716,0.123274,8.342743,8.117676,8.306885,0.101476,8.386993,8.117676,7.854614,0.578807,8.426666,6.546021,7.717323,0.598943,8.432770,6.499481,0.012714,0.006803,0.018550,0.005737,0.013751,0.004696,0.018550,0.005737,0.026704,0.021241,0.078720,0.005737,0.028651,0.019619,0.078720,0.005737,1890.722387,853.612216,2617.252396,971.088742,7805.760015,11377.542034,36186.872809,971.088742,99159.414678,148879.827064,517335.142733,971.088742,115481.170447,148050.434321,517335.142733,971.088742,0.000000,0.000000,8.342743,-0.044250,-0.527608,8.386993,0.015259,0.183234,8.327484,0.603485,7.797713,0.000000,0.000000,0.018550,-0.000793,15.589232,0.016048,-0.000114,-13.905504,0.020368,-0.002700,-11.762603,0.647405,1.058143,0.606658,-0.226293,0.167978
1759154906.000000,44761088.000000,44867584.000000,12222464.000000,29106176.000000,0.000000,0.093182,0.000124,1272.247243,0.000000,0.046591,0.000000,2025-09-29 14:08:26,42.687500,42.789062,11.656250,27.757812,8.337402,2.276611,0.012444,0.000000,1272.247243,0.001213,0.046591,14,8,afternoon,8.296661,0.100083,8.342743,8.117676,8.304825,0.100527,8.386993,8.117676,7.874552,0.584966,8.426666,6.546021,7.747091,0.584215,8.432770,6.499481,0.014391,0.005131,0.018550,0.008019,0.013208,0.004509,0.018550,0.005737,0.026374,0.021399,0.078720,0.005737,0.028612,0.019649,0.078720,0.005737,1966.012012,752.788770,2617.252396,1272.247243,3926.357175,4143.353563,13280.591401,971.088742,95782.597626,150108.452583,517335.142733,971.088742,114504.401508,148629.498888,517335.142733,971.088742,-0.005341,-0.064015,8.342743,0.219727,2.706767,8.117676,-0.020599,-0.246463,8.358002,0.598145,7.728707,0.000000,-32.912664,0.020829,0.006707,116.901412,0.005737,-0.004887,-28.198034,0.017332,-0.008578,-40.803881,0.643097,1.053825,0.598808,-0.252611,-0.028292
1759154936.000000,44867584.000000,45010944.000000,12222464.000000,29245440.000000,0.000000,0.062719,0.000103,4264.482584,0.000000,0.075263,0.000000,2025-09-29 14:08:56,42.789062,42.925781,11.656250,27.890625,8.357239,2.276611,0.010331,0.000000,4264.482584,0.004067,0.075263,14,8,afternoon,8.344574,0.007448,8.357239,8.337402,8.306885,0.101459,8.386993,8.117676,7.890116,0.591574,8.426666,6.546021,7.766825,0.584498,8.432770,6.499481,0.014969,0.004224,0.018550,0.010331,0.013228,0.004494,0.018550,0.005737,0.025676,0.021622,0.078720,0.005737,0.028030,0.019700,0.078720,0.005737,2692.808655,1224.686512,4264.482584,1272.247243,4173.328769,4082.778091,13280.591401,971.088742,94028.583536,150930.605349,517335.142733,971.088742,110205.699648,148267.639073,517335.142733,971.088742,0.019836,0.237921,8.337402,0.239563,2.951128,8.117676,0.020599,0.247094,8.336639,0.466919,5.917617,-0.002113,-16.982830,0.012444,0.002312,28.829301,0.008019,0.000180,1.774565,0.010151,-0.018158,-63.737362,0.659100,1.069864,0.627963,-0.259245,-0.077765
1759154966.000000,44867584.000000,45010944.000000,12222464.000000,29245440.000000,0.000000,0.087846,0.000145,5972.943533,0.000000,0.105415,0.000000,2025-09-29 14:09:26,42.789062,42.925781,11.656250,27.890625,8.357239,2.276611,0.014470,0.000000,5972.943533,0.005696,0.105415,14,9,afternoon,8.347473,0.009177,8.357239,8.337402,8.308945,0.102335,8.386993,8.117676,7.905680,0.597690,8.426666,6.546021,7.786560,0.584103,8.432770,6.499481,0.013949,0.003502,0.018550,0.010331,0.013258,0.004502,0.018550,0.005737,0.025136,0.021724,0.078720,0.005737,0.027114,0.019097,0.078720,0.005737,3531.731439,2036.171365,5972.943533,1272.247243,4519.628746,4089.272594,13280.591401,971.088742,92340.279482,151687.942134,517335.142733,971.088742,103208.948738,143621.903630,517335.142733,971.088742,0.000000,0.000000,8.357239,0.014496,0.173754,8.342743,0.020599,0.247094,8.336639,0.466919,5.917617,0.004139,40.062561,0.010331,-0.004080,-21.993546,0.018550,0.000270,1.898106,0.014200,-0.014020,-49.209621,0.659100,1.069864,0.627963,-0.246253,0.019122
1759154996.000000,42876928.000000,45944832.000000,12222464.000000,30179328.000000,0.000000,0.084219,0.000166,31506.512951,0.000000,0.757973,0.000000,2025-09-29 14:09:56,40.890625,43.816406,11.656250,28.781250,7.986450,2.276611,0.016598,0.000000,31506.512951,0.030047,0.757973,14,9,afternoon,8.276215,0.162221,8.357239,7.986450,8.268890,0.139889,8.386993,7.986450,7.908885,0.597863,8.426666,6.546021,7.791786,0.584471,8.432770,6.499481,0.013461,0.002689,0.016598,0.010331,0.013416,0.004602,0.018550,0.005737,0.024820,0.021365,0.078720,0.005737,0.027025,0.019134,0.078720,0.005737,10754.046578,13970.716593,31506.512951,1272.247243,7095.518584,9923.978384,31506.512951,971.088742,90087.177018,149202.299059,517335.142733,971.088742,102548.165784,143869.360674,517335.142733,971.088742,-0.370789,-4.436735,8.357239,-0.356293,-4.270690,8.342743,-0.400543,-4.775766,8.386993,0.096130,1.218333,0.002128,14.704917,0.014470,-0.001952,-10.522763,0.018550,0.001428,9.416088,0.015169,-0.002700,-41.740938,0.359974,0.770049,0.082981,-0.239574,0.068931
1759155026.000000,42876928.000000,45944832.000000,12222464.000000,30179328.000000,0.000000,0.080086,0.000190,60604.332679,0.000000,1.501622,0.000000,2025-09-29 14:10:26,40.890625,43.816406,11.656250,28.781250,7.986450,2.276611,0.019023,0.000000,60604.332679,0.057797,1.501622,14,10,afternoon,8.204956,0.199632,8.357239,7.986450,8.228836,0.158430,8.357239,7.986450,7.953059,0.549501,8.426666,6.546021,7.797012,0.584792,8.432770,6.499481,0.014573,0.003407,0.019023,0.010331,0.013747,0.004911,0.019023,0.005737,0.022609,0.018465,0.075879,0.005737,0.026979,0.019151,0.078720,0.005737,20724.103798,25365.249781,60604.332679,1272.247243,12353.712060,20506.046206,60604.332679,971.088742,73171.221090,122379.745183,387509.821062,971.088742,102406.986754,143907.243382,517335.142733,971.088742,0.000000,0.000000,7.986450,-0.356293,-4.270690,8.342743,-0.400543,-4.775766,8.386993,1.325226,19.894628,0.002425,14.609301,0.016598,-0.000793,2.549237,0.020443,0.002975,18.535875,0.016048,-0.059698,-75.835236,0.359974,0.770049,0.082981,-0.231963,0.125693
1759155056.000000,44900352.000000,45793280.000000,12222464.000000,30023680.000000,0.000000,0.085796,0.000179,2401.384182,0.000000,0.157293,0.000000,2025-09-29 14:10:56,42.820312,43.671875,11.656250,28.632812,8.363342,2.276611,0.017887,0.000000,2401.384182,0.002290,0.157293,14,10,afternoon,8.210144,0.204219,8.363342,7.986450,8.253403,0.158325,8.363342,7.986450,7.990392,0.537536,8.426666,6.546021,7.812271,0.587464,8.432770,6.499481,0.015662,0.003426,0.019023,0.010331,0.015097,0.004024,0.019023,0.008019,0.022553,0.018478,0.075879,0.005737,0.026972,0.019154,0.078720,0.005737,20949.931186,25152.911991,60604.332679,2401.384182,12512.633775,20412.131380,60604.332679,1272.247243,69154.529058,122874.195094,387509.821062,971.088742,101856.500955,144235.269187,517335.142733,971.088742,0.376892,4.719144,7.986450,0.025940,0.311127,8.337402,0.245667,3.026316,8.117676,1.119995,15.462397,-0.001135,-5.968833,0.019023,0.005443,43.735391,0.012444,0.012150,211.764094,0.005737,-0.001513,-7.798203,0.664023,1.074800,0.636934,-0.235527,0.099114
1759155086.000000,44900352.000000,45793280.000000,12222464.000000,30023680.000000,0.000000,0.085796,0.000179,2401.384182,0.000000,0.157293,0.000000,2025-09-29 14:11:26,42.820312,43.671875,11.656250,28.632812,8.363342,2.276611,0.017887,0.000000,2401.384182,0.002290,0.157293,14,11,afternoon,8.211365,0.205333,8.363342,7.986450,8.277969,0.153923,8.363342,7.986450,8.027725,0.522547,8.426666,6.546021,7.827530,0.589723,8.432770,6.499481,0.017173,0.001738,0.019023,0.014470,0.016193,0.003090,0.019023,0.010331,0.022183,0.018467,0.075879,0.005737,0.026965,0.019158,0.078720,0.005737,20577.311505,25473.643734,60604.332679,2401.384182,12628.643572,20343.658542,60604.332679,1272.247243,63345.349204,122156.509207,387509.821062,971.088742,101306.015156,144560.416326,517335.142733,971.088742,0.000000,0.000000,8.363342,0.006104,0.073033,8.357239,0.245667,3.026316,8.117676,1.119995,15.462397,0.000000,0.000000,0.017887,0.007556,73.139353,0.010331,0.009868,123.054219,0.008019,-0.009983,-35.819097,0.664023,1.074800,0.636934,-0.235527,0.099114
1759155116.000000,43528192.000000,45498368.000000,12222464.000000,29728768.000000,0.000000,0.028029,0.000055,0.000000,0.000000,0.000000,0.000000,2025-09-29 14:11:56,41.511719,43.390625,11.656250,28.351562,8.107758,2.276611,0.005503,0.000000,0.000000,0.000000,0.000000,14,11,afternoon,8.161469,0.190823,8.363342,7.986450,8.254471,0.160722,8.363342,7.986450,8.079783,0.441325,8.426666,6.546021,7.829208,0.590385,8.432770,6.499481,0.015380,0.005587,0.019023,0.005503,0.014744,0.004558,0.019023,0.005503,0.020339,0.017494,0.075879,0.005503,0.026793,0.019308,0.078720,0.005503,19382.722799,26451.035303,60604.332679,0.000000,12337.837750,20522.576337,60604.332679,0.000000,53609.245614,115960.667700,387509.821062,0.000000,101190.157797,144640.367280,517335.142733,0.000000,-0.255585,-3.056012,8.363342,-0.249481,-2.985211,8.357239,-0.234985,-2.816644,8.342743,1.561737,23.857809,-0.012384,-69.232085,0.017887,-0.008966,-61.966019,0.014470,-0.013046,-70.331040,0.018550,-0.049788,-90.046391,0.457836,0.868137,0.261278,-0.274398,-0.190772
1759155146.000000,43528192.000000,45498368.000000,12222464.000000,29728768.000000,0.000000,0.039118,0.000077,0.000000,0.000000,0.000000,0.000000,2025-09-29 14:12:26,41.511719,43.390625,11.656250,28.351562,8.107758,2.276611,0.007681,0.000000,0.000000,0.000000,0.000000,14,12,afternoon,8.185730,0.169532,8.363342,7.986450,8.230972,0.163536,8.363342,7.986450,8.131841,0.332976,8.426666,7.318878,7.830887,0.591042,8.432770,6.499481,0.013596,0.006457,0.019023,0.005503,0.013536,0.004854,0.019023,0.005503,0.017814,0.013672,0.061977,0.005503,0.026661,0.019415,0.078720,0.005503,13081.420209,26593.235315,60604.332679,0.000000,12047.031928,20695.351122,60604.332679,0.000000,40991.691626,101106.972679,387509.821062,0.000000,101074.300438,144720.179628,517335.142733,0.000000,0.000000,0.000000,8.107758,0.121307,1.518915,7.986450,-0.234985,-2.816644,8.342743,1.561737,23.857809,0.002177,39.560849,0.005503,-0.008917,-53.724262,0.016598,-0.010869,-58.593748,0.018550,-0.068198,-89.877643,0.457836,0.868137,0.261278,-0.267564,-0.139806
1759155176.000000,43528192.000000,45498368.000000,12222464.000000,29728768.000000,0.000000,0.083110,0.000208,41662.625212,0.000000,1.042836,0.000000,2025-09-29 14:12:56,41.511719,43.390625,11.656250,28.351562,8.107758,2.276611,0.020829,0.000000,43194.636783,0.041194,1.069157,14,12,afternoon,8.209991,0.139990,8.363342,8.107758,8.207474,0.162571,8.363342,7.986450,8.158137,0.295614,8.426666,7.318878,7.829844,0.590488,8.432770,6.499481,0.012240,0.006581,0.017887,0.005503,0.013536,0.004854,0.019023,0.005503,0.016115,0.010649,0.061977,0.005503,0.026666,0.019594,0.078720,0.005503,1200.692091,1386.439804,2401.384182,0.000000,12047.031928,20695.351122,60604.332679,0.000000,27664.071263,75125.239947,387509.821062,0.000000,101881.413047,145926.780522,517335.142733,0.000000,0.000000,0.000000,8.107758,0.121307,1.518915,7.986450,-0.234985,-2.816644,8.342743,0.788879,10.778693,0.000000,0.000000,0.007681,-0.000793,-59.623052,0.019023,-0.000114,-58.593748,0.020368,-0.002700,-87.607151,0.457836,0.868137,0.261278,-0.226293,0.167978
1759155206.000000,44777472.000000,45453312.000000,12222464.000000,29683712.000000,0.000000,0.085184,0.000159,0.000000,0.000000,0.000000,0.000000,2025-09-29 14:13:26,42.703125,43.347656,11.656250,28.308594,8.340454,2.276611,0.015890,0.000000,0.000000,0.000000,0.000000,14,13,afternoon,8.205414,0.133966,8.363342,8.107758,8.207779,0.162844,8.363342,7.986450,8.192190,0.251090,8.426666,7.318878,7.832680,0.592556,8.432770,6.499481,0.011740,0.006066,0.017887,0.005503,0.013919,0.004893,0.019023,0.005503,0.014342,0.005099,0.023903,0.005503,0.026476,0.019648,0.078720,0.005503,600.346046,1200.692091,2401.384182,0.000000,11905.671123,20782.311024,60604.332679,0.000000,12759.847376,16242.962766,60604.332679,0.000000,100850.811103,146451.122077,517335.142733,0.000000,0.232697,2.870048,8.107758,-0.022888,-0.273673,8.363342,0.003052,0.036603,8.337402,1.021576,13.958094,0.000000,106.876386,0.020829,-0.001998,-11.167357,0.017887,0.003445,27.683947,0.012444,-0.046087,-74.362123,0.645559,1.056292,0.603293,-0.241797,0.052355
1759155236.000000,44777472.000000,45453312.000000,12222464.000000,29683712.000000,0.000000,0.083110,0.000208,41662.625212,0.000000,1.042836,0.000000,2025-09-29 14:13:56,42.703125,43.347656,11.656250,28.308594,8.340454,2.276611,0.020829,0.000000,43194.636783,0.041194,1.069157,14,13,afternoon,8.200836,0.127453,8.340454,8.107758,8.206100,0.161211,8.363342,7.986450,8.226242,0.190541,8.426666,7.730103,7.837435,0.595509,8.432770,6.499481,0.009691,0.005477,0.015890,0.005503,0.014367,0.005029,0.019023,0.005503,0.014342,0.005099,0.023903,0.005503,0.026819,0.019665,0.078720,0.005503,0.000000,0.000000,0.000000,0.000000,12860.819691,22005.029877,60604.332679,0.000000,12759.847376,16242.962766,60604.332679,0.000000,102492.321443,147314.670944,517335.142733,0.000000,0.000000,0.000000,8.340454,-0.022888,-0.273673,8.363342,-0.016785,-0.200840,8.357239,1.021576,13.958094,0.000000,0.000000,0.015890,-0.000793,-11.167357,0.017887,-0.000114,53.804263,0.010331,-0.002700,-74.362123,0.645559,1.056292,0.603293,-0.226293,0.167978
1759155266.000000,44781568.000000,45326336.000000,12222464.000000,29556736.000000,0.000000,0.065892,0.000129,0.000000,0.000000,0.000000,0.000000,2025-09-29 14:14:26,42.707031,43.226562,11.656250,28.187500,8.341217,2.276611,0.012856,0.000000,0.000000,0.000000,0.000000,14,14,afternoon,8.247528,0.127593,8.341217,8.107758,8.204498,0.159614,8.363342,7.986450,8.223394,0.188064,8.386993,7.730103,7.842204,0.598420,8.432770,6.499481,0.012142,0.004151,0.015890,0.007681,0.014165,0.005057,0.019023,0.005503,0.013918,0.004716,0.021546,0.005503,0.026853,0.019639,0.078720,0.005503,0.000000,0.000000,0.000000,0.000000,12114.201749,22370.413233,60604.332679,0.000000,11053.219356,15077.909228,60604.332679,0.000000,102178.232018,147518.413506,517335.142733,0.000000,0.000763,0.009147,8.340454,0.233459,2.879458,8.107758,-0.016022,-0.191711,8.357239,-0.085449,-1.014033,0.000000,-19.094177,0.020829,0.007352,133.590030,0.005503,-0.001614,-11.156412,0.014470,-0.011048,-46.218574,0.646174,1.056909,0.604415,-0.251321,-0.018668
